"","I","bII","II","bIII","III","IV","bV","V","bVI","VI","bVII","VII"
"I",0,0.00248447204968944,0.0190445743514797,0.0507231999079825,0.00947832360875839,0.445780699361262,0,0.3652340773984,0.0282263630089717,0.0236872746463539,0.0250615125615126,0.0082815734989648
"bII",0.0108695652173913,0,0.0036231884057971,0,0,0,0,0.0108695652173913,0.0036231884057971,0,0,0
"II",0.0471014492753623,0.0108695652173913,0,0.00483091787439614,0.00905797101449275,0.0241545893719807,0,0.0138888888888889,0.0072463768115942,0.0072463768115942,0.0132850241545894,0
"bIII",0.0217391304347826,0.0072463768115942,0.0072463768115942,0,0,0.0945652173913043,0,0.0338164251207729,0.00785024154589372,0,0.0304347826086957,0
"III",0.00905797101449275,0,0,0.0072463768115942,0,0.0434782608695652,0,0.0126811594202899,0,0.036231884057971,0,0
"IV",0.617500223206745,0,0.0202898550724638,0.0281400966183575,0.0101449275362319,0,0.00507246376811594,0.115736889921673,0.0357660455486542,0.0147792022792023,0.0293818902514555,0
"bV",0.0072463768115942,0,0,0,0,0.0072463768115942,0,0.0072463768115942,0,0,0,0
"V",0.895192086496434,0,0.00714285714285714,0.00144927536231884,0.0056935817805383,0.0446256038647343,0.00181159420289855,0,0.0128824476650564,0.00778985507246377,0.00926501035196687,0
"bVI",0.0397342995169082,0.0072463768115942,0.00181159420289855,0.00652173913043478,0,0.0229468599033816,0,0.0739130434782609,0,0,0.0398550724637681,0.0036231884057971
"VI",0.0603864734299517,0,0.0132850241545894,0,0.0144927536231884,0.0131124913733609,0,0.054520358868185,0.0108695652173913,0,0.0144927536231884,0.0072463768115942
"bVII",0.058695652173913,0,0.0072463768115942,0.0166666666666667,0,0.0753623188405797,0,0.0630434782608696,0.0120772946859903,0.00966183574879227,0,0
"VII",0.0072463768115942,0,0,0,0.00322061191626409,0,0,0,0,0.00402576489533011,0,0
