HotInTheCity,6
BabyYou'reRight,2
ICan'tStandIt,4
KindOfADrag,1
IGotMyMindSetOnYou,0
Doyourthing,5
GoingToAGo-Go,5
ThoseLazy-Hazy-CrazyDaysOfSummer,1
TheWaysOfAWomanInLove,2
TheHumptyDance,5
TheSpiritofRadio,0
Promises,2
Here'sSomeLove,0
AnInnocentMan,0
You'vegotaFriend,1
LittleSister,2
TillTheEndOfTheDay,3
SouthernCross,7
SundayMorningSunshine,1
There'llNeverBe,1
GhostbustersTheme,7
HelpIsOnTheWay,4
SummertimeBlues,0
"RightHere,RightNow",2
EbonyEyes,2
(LastNight)IDidn'tGetToSleepAtAll,6
IWill,2
RidersOnTheStorm,3
SaturdayNight,6
Talktome,5
TheLook,3
YourLoveHasLiftedMeHigher,5
DoIDo,0
RedRedWine,0
SuperFreakPartOne,3
GottaServeSomebody,4
WhereAreYou,1
GoodMorningStarshine,1
IJustCan'tStopLovingYou,2
MaybeTomorrow,6
LayDownSally,0
TreatHerLikeALady,7
ManInTheMirror,4
Superman,4
HoneyHoney,2
There'stheGirl,3
WalkRightBack,5
BuyForMeTheRain,3
I'llTumble4Ya,5
LetItRain,4
"(You'reSoSquare)Baby,IDon'tCare",2
There'sNoOther(LikeMyBaby),6
SleepWalk,6
BehindClosedDoors,1
AlwaysonMyMind,0
GirlImGonnaMissYou,5
BrassMonkey,5
Jump(forMyLove),3
WalkLikeAMan,7
Wheels,2
EverlastingLove,5
IWishItWouldRain,4
NightMoves,3
Jessie'sGirl,6
BornToBeWild,7
MonyMony,2
CrystalBluePersuasion,5
ComeMonday,0
JourneyToTheCenterOfTheMind,0
MightyGoodLovin',4
IGotYou(IFeelGood),4
DaydreamBeliever,2
Heartaches,7
YouCan'tRollerSkateInABuffaloHerd,1
DonGibson,6
BackHomeAgain,0
ModernLove,4
Iwouldn'tHaveMisseditForTheWorld,5
IfICouldTurnBackTime,1
ISecondThatEmotion,4
FeelLikeMakingLove,1
TakeMeDown,2
TellItLikeItIs,1
ElCondorPasa,7
IDroveAllNight,4
JustWhenINeededYouMost,2
Carrie-Anne,2
LikeARock,7
PeopleGetReady,1
TheOtherGuy,4
BongoStomp,6
He'ssoshy,2
SunshineofYourLove,0
IWantToTakeYouHigher,5
WhenIt'sLove,2
TaintedLove,7
Galveston,6
AlmostbyBeingInLove,3
AliveAgain,0
HeartFullofSoul,4
We'reAllAlone,5
WomanToWoman,5
PhiladelphiaFreedom,2
TwoHearts,0
ChainOfFools,5
GiveItToMeBaby,3
MaybeI'mAmazed,7
Kokomo(FromTheCocktailSoundtrack),1
RubyBaby,4
StopThisGame,0
NowhereToRun,7
Let'sworkTogether,4
LongDarkRoad,7
"TheAnaheim,Azusa&CucamongaSewingCircle,BookReviewAndTimingAssociation",7
LandOf1000Dances,2
ThePeopleInMe,0
Allshewantsis,5
RunningUpThatHill,3
LifeIsACarnival,7
ALessoninLeavin,6
TooWeakToFight,4
IWantYouBack,1
OneBadApple,1
ILoveARainyNight,0
RescueMe,2
Unforgettable,5
AreYouSureHankDoneItThisWay,7
OnTheRoadAgain,7
HelloDolly,1
Kicks,3
AVerySpecialLoveSong,5
Surfin'Safari,1
GoingToChicagoBlues,2
TimeWillReveal,1
SomebodysWatchingMe,3
OhMeOhMy(I'mAFoolForYouBaby),0
OnBroadway,7
HeyBaby,1
OdeToBillieJoe,7
Don'tAskMeWhy,1
OneLessBellToAnswer,5
GuitarMan,2
OhFather,4
SidewalkSurfin',2
LivingItDown,1
BeMyBaby,1
WildHorses,4
Schoool'sout,5
Lookin'forLove,4
BabyCanIHoldYou,1
AllThroughTheNight,6
WeAreTheChampions,6
BabyWorkout,4
RunaroundSue,6
JustLikeJesseJames,4
She'sALady,5
ILikeTheWay(TheKissingGame),1
TheGoonies`RGoodEnough,6
Ramblin'Rose,1
ThisHouse,3
ShocktheMonkey,3
SilentNight,2
GordonLightfoot,7
LovelyDay,6
You'veGotAnotherThingComin',2
SadEyes,7
TheBest,6
SweetSoulMusic,4
NeedYouTonight,2
FunnyGirl,5
Heartbreaker,0
SweetCaroline(GoodTimesNeverSeemedSoGood),2
UnchainedMelody,6
NeverKnewLoveLikeThisBefore,1
ThroughTheYears,1
DownAndOutInNewYorkCity,4
BustAMove,7
WhoWearsTheseShoes,2
HaveYouEverLovedSomebody,3
CrySoftlyLonelyOne,1
Perfidia,1
MyHometown,2
IfYoureallyloveme,5
IsThatAllThereIs,2
AnotherBrickInTheWall(PartII),7
WalkRightIn,1
TheRightTime,4
GoldenYears,3
SaraSmile,3
AmericanStorm,1
LoversWhoWander,6
BestOfMyLove,5
ForeverMan,3
People,1
ThisLittleGirl,6
NeverMyLove,7
YouTookTheWordsRightOutOfMyMouth,2
HotFunInTheSummertime,1
NakedEyes,5
HappyTogether,2
RebelYell,3
HeyStoopid,3
CrazyOnYou,3
GiveToLive,6
LastChild,7
SpaceOddity,3
GivingYoutheBestThatIGot,0
AlmostGrown,4
ComeAndGetYourLove,1
I'veGotLoveOnMyMind,5
IWalkAlone,2
EyeInTheSky,3
YearsFromNow,1
WeTwo,4
CouldIHaveThisDance,1
ThisShouldGoOnForever,5
FoolThatIAm,1
OneWayorAnother,6
RichGirl,2
"OutOfSight,OutOfMind",1
War,7
AlreadyGone,4
LetterFullofTears,6
OldTimeRock&Roll,0
Heaven'sJustASinAway,1
Help!,6
IDon'tNeedYou,1
PinballWizard,5
BabyDon'tGo,7
Pressure,6
AddictedtoLove,7
HereIGoAgain,4
Comin'HomeBaby,3
ParadisebytheDashboardLight,6
ACowboy'sWorkIsNeverDone,2
GirlYouKnowItsTrue,3
LuckyMan,2
MyKindaLover,6
NickofTime,5
ColdSweat-Part1,3
Lucille,1
True,6
PromisesInTheDark,4
IfICouldBuildMyWholeWorldAroundYou,7
CryLikeABaby,4
I'veBeenEverywhere,2
NeverCanSayGoodbye,1
Feelin'StrongerEveryDay,1
It'sYourThing,7
Dandelion,5
"Tonight,Tonight,Tonight",3
WillieAndTheHandJive,2
I'dLoveToChangeTheWorld,2
Look-KaPyPy,3
AllThisTime,2
TheArmsOfOrion,1
September,2
ThemeFromElectricSurfboard,2
IDon'tLoveYouAnymore,5
"Baby,BabyDon'tCry",7
TornBetweenTwoLovers,1
FireAndIce,3
TellMeWhatYouWantMeToDo,1
NotFadeAway,7
SweetSurrender,0
OhMyAngel,5
DanceAway,6
MyThang,2
DontYouKnowWhatTheNightCanDo,3
BigYellowTaxi,7
EveryLittleThingSheDoesIsMagic,0
CarryMe,4
HeavenMustHaveSentYou,6
HappyAnniversary,7
IWantYou,0
Levon,5
Simon&Garfunkel,6
FloyJoy,5
Easy,7
AlongComesAWoman,6
CanWeStillBeFriends,3
TownWithout,0
NoCharge,2
Suite:JudyBlueEyes,4
DiscoInferno,2
Iwanttotakeyouhigher,2
DanceHallDays,4
JustCan'tWait,0
Lambada,3
GoodVibrations,3
HocusPocus,1
SweetHomeAlabama,4
MissYou,7
WhereDoYouWannaGo,7
Ifyoulovesomebodysetthemfree,7
TeachYourChildren,2
Jamie,6
MakeMeSmile,7
DoubleShot(OfMyBaby'sLove),6
IDon'tWantToSpoilTheParty,1
DirtyWater,4
CountryRoad,7
JungleBoogie,5
SweetNothin's,4
SecretLove,1
StonedLove,5
TheBattleOfNewOrleans,0
WillTheWolfSurvive,4
Ain'tNoSunshine,4
That'stheWayIFeelAboutCha,1
Sunrise,1
WeDon'tTalkAnymore,5
EvilWays,2
"HaveYouSeenYourMother,Baby,StandingInTheShadow?",2
HeartinHand,1
HereComeThoseTearsAgain,6
Misunderstanding,5
She'sAWoman,4
LovingHerWasEasier,7
DreamPolice,4
UnskinnyBop,7
SeeSeeRider,4
WalkThisWay,7
TheBitchIsBack,2
GetTogether,0
IGotStripes,2
RhinestoneCowboy,4
Patches,1
FoggyMountainBreakdown,2
OldDays,5
EchoesOfLove,0
WorldInMyEyes,7
MeMyselfAndI,2
IfIWereACarpenter,7
IndianaWantsMe,5
Brandy,4
DancingMachine,7
TheWayYouDoTheThingsYouDo,4
BreakingUpIsHardToDo,1
SheBop,3
AfterTheLoveHasGone,6
LookingForALove,4
JustLikeHeaven,4
RunningOnEmpty,4
TumblingDice,0
ThreeHeartsInATangle,2
KozmicBlues,2
TheYearThatClaytonDelaneyDied,2
Fernando,1
Surrender,5
WithOrWithoutYou,4
HonkyTonkWomen,1
SmokingGun,7
BlueJean,7
ComeTogether,4
"Ob-La-Di,Ob-La-Da",2
LoveMeWarmAndTender,5
Freeze-Frame,4
LetTheMusicPlay,3
TheBestDiscoInTown,6
I'mInLove,1
BluebirdsOverTheMountain,1
Goin'Back,0
BigIron,7
HardenMyHeart,3
ShapeOfThingsToCome,2
Rock'nMe,7
IsThereSomethingIShouldKnow,3
Don'tstandsoclosetome,5
BlowAway,6
YouDecoratedMyLife,4
Let'sGoGetStoned,6
HeyYou!GetOffMyMountain,5
Ko-KoJoe,2
AskMe,1
StraightFromTheHeart,1
SanctifyYourself,7
TheStroke,4
WaitingOnAFriend,6
Lyin'Eyes,1
Daddy'sHome,1
IPutASpellOnYou,0
ILove,2
OverTheHillsandFarAway,2
ScarletFever,0
OutOfMyMind,0
TheseBootsAreMadeForWalkin',7
WhenWillIBeLoved,0
StartingOverAgain,1
Carrie,3
Sukiyaki,0
Press,6
HisLatestFlame,6
StillCruisin,1
If,2
TenPercent,3
StandingInTheShadowsOfLove,2
Don'tKnockMyLove-Pt.1,7
Annie'sSong,0
BackintheHighLifeAgain,2
EightMilesHigh,5
DetroitCity,2
Mr.Bojangles,1
CatchMyFall,0
MyBoy,1
That'sOldFashioned(That'sTheWayLoveShouldBe),1
ImGoinDown,4
It'sRainingMen,0
WorriedGuy,6
PrivateDancer,1
TheLookOfLove,3
TrueColors,5
Smokin'InTheBoysRoom,4
KissOnMyList,3
WhereOrWhen,6
YouMakeMeFeelLikeDancing,1
DontTreatMeBad,0
ThreeTimesALady,5
EveryTimeIThinkOfYou,7
"Abraham,MartinAndJohn",4
BabyDontForgetMyNumber,7
Chicago,3
InvisibleTouch,6
Lady(YouBringMeUp),4
One,3
Lady,3
WhoWillYouRunTo,4
RockThisTown,5
ALoveSong,1
MyWorldFellDown,4
LittleBitO'Soul,0
20-75,1
SomethingAboutYou,5
