HotInTheCity,4
BabyYou'reRight,13
ICan'tStandIt,0
KindOfADrag,10
IGotMyMindSetOnYou,13
Doyourthing,4
GoingToAGo-Go,4
ThoseLazy-Hazy-CrazyDaysOfSummer,8
TheWaysOfAWomanInLove,2
TheHumptyDance,4
TheSpiritofRadio,1
Promises,2
Here'sSomeLove,13
AnInnocentMan,13
You'vegotaFriend,8
LittleSister,2
TillTheEndOfTheDay,7
SouthernCross,11
SundayMorningSunshine,11
There'llNeverBe,8
GhostbustersTheme,11
HelpIsOnTheWay,9
SummertimeBlues,13
"RightHere,RightNow",2
EbonyEyes,2
(LastNight)IDidn'tGetToSleepAtAll,6
IWill,4
RidersOnTheStorm,7
SaturdayNight,1
Talktome,3
TheLook,7
YourLoveHasLiftedMeHigher,3
DoIDo,13
RedRedWine,13
SuperFreakPartOne,7
GottaServeSomebody,9
WhereAreYou,8
GoodMorningStarshine,10
IJustCan'tStopLovingYou,4
MaybeTomorrow,12
LayDownSally,13
TreatHerLikeALady,0
ManInTheMirror,9
Superman,9
HoneyHoney,2
There'stheGirl,7
WalkRightBack,4
BuyForMeTheRain,7
I'llTumble4Ya,3
LetItRain,11
"(You'reSoSquare)Baby,IDon'tCare",5
There'sNoOther(LikeMyBaby),6
SleepWalk,6
BehindClosedDoors,10
AlwaysonMyMind,13
GirlImGonnaMissYou,3
BrassMonkey,4
Jump(forMyLove),7
WalkLikeAMan,11
Wheels,4
EverlastingLove,3
IWishItWouldRain,9
NightMoves,11
Jessie'sGirl,6
BornToBeWild,0
MonyMony,2
CrystalBluePersuasion,3
ComeMonday,1
JourneyToTheCenterOfTheMind,13
MightyGoodLovin',9
IGotYou(IFeelGood),9
DaydreamBeliever,12
Heartaches,0
YouCan'tRollerSkateInABuffaloHerd,10
DonGibson,6
BackHomeAgain,13
ModernLove,9
Iwouldn'tHaveMisseditForTheWorld,8
IfICouldTurnBackTime,10
ISecondThatEmotion,9
FeelLikeMakingLove,12
TakeMeDown,3
TellItLikeItIs,10
ElCondorPasa,5
IDroveAllNight,1
JustWhenINeededYouMost,2
Carrie-Anne,2
LikeARock,5
PeopleGetReady,12
TheOtherGuy,9
BongoStomp,6
He'ssoshy,2
SunshineofYourLove,11
IWantToTakeYouHigher,4
WhenIt'sLove,0
TaintedLove,0
Galveston,6
AlmostbyBeingInLove,7
AliveAgain,13
HeartFullofSoul,9
We'reAllAlone,8
WomanToWoman,4
PhiladelphiaFreedom,2
TwoHearts,3
ChainOfFools,4
GiveItToMeBaby,7
MaybeI'mAmazed,11
Kokomo(FromTheCocktailSoundtrack),12
RubyBaby,9
StopThisGame,13
NowhereToRun,11
Let'sworkTogether,9
LongDarkRoad,11
"TheAnaheim,Azusa&CucamongaSewingCircle,BookReviewAndTimingAssociation",5
LandOf1000Dances,4
ThePeopleInMe,13
Allshewantsis,4
RunningUpThatHill,7
LifeIsACarnival,5
ALessoninLeavin,1
TooWeakToFight,9
IWantYouBack,10
OneBadApple,10
ILoveARainyNight,13
RescueMe,2
Unforgettable,3
AreYouSureHankDoneItThisWay,5
OnTheRoadAgain,0
HelloDolly,12
Kicks,4
AVerySpecialLoveSong,3
Surfin'Safari,10
GoingToChicagoBlues,2
TimeWillReveal,8
SomebodysWatchingMe,7
OhMeOhMy(I'mAFoolForYouBaby),13
OnBroadway,5
HeyBaby,12
OdeToBillieJoe,5
Don'tAskMeWhy,8
OneLessBellToAnswer,3
GuitarMan,2
OhFather,11
SidewalkSurfin',0
LivingItDown,10
BeMyBaby,8
WildHorses,9
Schoool'sout,4
Lookin'forLove,1
BabyCanIHoldYou,10
AllThroughTheNight,10
WeAreTheChampions,6
BabyWorkout,9
RunaroundSue,6
JustLikeJesseJames,9
She'sALady,3
ILikeTheWay(TheKissingGame),10
TheGoonies`RGoodEnough,6
Ramblin'Rose,10
ThisHouse,4
ShocktheMonkey,7
SilentNight,2
GordonLightfoot,5
LovelyDay,6
You'veGotAnotherThingComin',0
SadEyes,5
TheBest,6
