HotInTheCity,13
BabyYou'reRight,7
ICan'tStandIt,1
KindOfADrag,0
IGotMyMindSetOnYou,7
Doyourthing,13
GoingToAGo-Go,13
ThoseLazy-Hazy-CrazyDaysOfSummer,10
TheWaysOfAWomanInLove,3
TheHumptyDance,13
TheSpiritofRadio,13
Promises,13
Here'sSomeLove,2
AnInnocentMan,2
You'vegotaFriend,10
LittleSister,3
TillTheEndOfTheDay,6
SouthernCross,5
SundayMorningSunshine,5
There'llNeverBe,10
GhostbustersTheme,5
HelpIsOnTheWay,9
SummertimeBlues,7
"RightHere,RightNow",2
EbonyEyes,3
(LastNight)IDidn'tGetToSleepAtAll,11
IWill,13
RidersOnTheStorm,6
SaturdayNight,11
Talktome,12
TheLook,6
YourLoveHasLiftedMeHigher,12
DoIDo,7
RedRedWine,7
SuperFreakPartOne,6
GottaServeSomebody,9
WhereAreYou,10
GoodMorningStarshine,0
IJustCan'tStopLovingYou,13
MaybeTomorrow,14
LayDownSally,7
TreatHerLikeALady,1
ManInTheMirror,9
Superman,9
HoneyHoney,3
There'stheGirl,8
WalkRightBack,13
BuyForMeTheRain,6
I'llTumble4Ya,12
LetItRain,5
"(You'reSoSquare)Baby,IDon'tCare",4
There'sNoOther(LikeMyBaby),11
SleepWalk,11
BehindClosedDoors,0
AlwaysonMyMind,2
GirlImGonnaMissYou,12
BrassMonkey,13
Jump(forMyLove),6
WalkLikeAMan,5
Wheels,13
EverlastingLove,10
IWishItWouldRain,9
NightMoves,6
Jessie'sGirl,11
BornToBeWild,1
MonyMony,3
CrystalBluePersuasion,12
ComeMonday,2
JourneyToTheCenterOfTheMind,7
MightyGoodLovin',9
IGotYou(IFeelGood),9
DaydreamBeliever,14
Heartaches,1
YouCan'tRollerSkateInABuffaloHerd,0
DonGibson,11
BackHomeAgain,7
ModernLove,13
Iwouldn'tHaveMisseditForTheWorld,10
IfICouldTurnBackTime,0
ISecondThatEmotion,9
FeelLikeMakingLove,14
TakeMeDown,12
TellItLikeItIs,0
ElCondorPasa,4
IDroveAllNight,9
JustWhenINeededYouMost,3
Carrie-Anne,3
LikeARock,4
PeopleGetReady,14
TheOtherGuy,9
BongoStomp,11
He'ssoshy,7
SunshineofYourLove,5
IWantToTakeYouHigher,13
WhenIt'sLove,1
TaintedLove,4
Galveston,11
AlmostbyBeingInLove,8
AliveAgain,2
HeartFullofSoul,9
We'reAllAlone,10
WomanToWoman,13
PhiladelphiaFreedom,3
TwoHearts,12
ChainOfFools,13
GiveItToMeBaby,6
MaybeI'mAmazed,5
Kokomo(FromTheCocktailSoundtrack),14
RubyBaby,9
StopThisGame,7
NowhereToRun,5
Let'sworkTogether,9
LongDarkRoad,4
"TheAnaheim,Azusa&CucamongaSewingCircle,BookReviewAndTimingAssociation",4
LandOf1000Dances,13
ThePeopleInMe,7
Allshewantsis,13
RunningUpThatHill,8
LifeIsACarnival,4
ALessoninLeavin,11
TooWeakToFight,9
IWantYouBack,0
OneBadApple,0
ILoveARainyNight,7
RescueMe,7
Unforgettable,10
AreYouSureHankDoneItThisWay,4
OnTheRoadAgain,1
HelloDolly,14
Kicks,8
AVerySpecialLoveSong,12
Surfin'Safari,0
GoingToChicagoBlues,3
TimeWillReveal,10
SomebodysWatchingMe,8
OhMeOhMy(I'mAFoolForYouBaby),7
OnBroadway,4
HeyBaby,14
OdeToBillieJoe,4
Don'tAskMeWhy,10
OneLessBellToAnswer,12
GuitarMan,3
OhFather,5
SidewalkSurfin',1
LivingItDown,0
BeMyBaby,10
WildHorses,9
Schoool'sout,13
Lookin'forLove,9
BabyCanIHoldYou,0
AllThroughTheNight,0
WeAreTheChampions,11
BabyWorkout,9
RunaroundSue,11
JustLikeJesseJames,2
She'sALady,12
ILikeTheWay(TheKissingGame),0
TheGoonies`RGoodEnough,11
Ramblin'Rose,0
ThisHouse,6
ShocktheMonkey,6
SilentNight,3
GordonLightfoot,4
LovelyDay,11
You'veGotAnotherThingComin',1
SadEyes,2
TheBest,11
SweetSoulMusic,9
NeedYouTonight,3
FunnyGirl,10
Heartbreaker,6
SweetCaroline(GoodTimesNeverSeemedSoGood),3
UnchainedMelody,11
NeverKnewLoveLikeThisBefore,10
ThroughTheYears,10
DownAndOutInNewYorkCity,2
BustAMove,1
WhoWearsTheseShoes,3
HaveYouEverLovedSomebody,9
CrySoftlyLonelyOne,0
Perfidia,14
MyHometown,3
IfYoureallyloveme,10
IsThatAllThereIs,3
AnotherBrickInTheWall(PartII),6
WalkRightIn,14
TheRightTime,9
GoldenYears,6
SaraSmile,6
AmericanStorm,0
LoversWhoWander,11
BestOfMyLove,12
ForeverMan,8
People,10
ThisLittleGirl,11
NeverMyLove,5
YouTookTheWordsRightOutOfMyMouth,7
HotFunInTheSummertime,13
NakedEyes,12
HappyTogether,13
RebelYell,6
HeyStoopid,8
CrazyOnYou,8
GiveToLive,11
LastChild,4
SpaceOddity,6
GivingYoutheBestThatIGot,2
AlmostGrown,9
ComeAndGetYourLove,14
I'veGotLoveOnMyMind,12
IWalkAlone,3
EyeInTheSky,6
YearsFromNow,0
WeTwo,9
CouldIHaveThisDance,0
ThisShouldGoOnForever,13
FoolThatIAm,0
OneWayorAnother,11
RichGirl,10
"OutOfSight,OutOfMind",0
War,4
AlreadyGone,9
LetterFullofTears,11
OldTimeRock&Roll,7
