HotInTheCity,3
BabyYou'reRight,2
ICan'tStandIt,1
KindOfADrag,0
IGotMyMindSetOnYou,3
Doyourthing,5
GoingToAGo-Go,5
ThoseLazy-Hazy-CrazyDaysOfSummer,0
TheWaysOfAWomanInLove,2
TheHumptyDance,5
TheSpiritofRadio,3
Promises,2
Here'sSomeLove,3
AnInnocentMan,3
You'vegotaFriend,0
LittleSister,2
TillTheEndOfTheDay,4
SouthernCross,1
SundayMorningSunshine,0
There'llNeverBe,0
GhostbustersTheme,1
HelpIsOnTheWay,1
SummertimeBlues,2
"RightHere,RightNow",2
EbonyEyes,2
(LastNight)IDidn'tGetToSleepAtAll,3
IWill,2
RidersOnTheStorm,4
SaturdayNight,3
Talktome,5
TheLook,4
YourLoveHasLiftedMeHigher,5
DoIDo,3
RedRedWine,1
SuperFreakPartOne,4
GottaServeSomebody,1
WhereAreYou,0
GoodMorningStarshine,0
IJustCan'tStopLovingYou,2
MaybeTomorrow,0
LayDownSally,3
TreatHerLikeALady,1
ManInTheMirror,1
Superman,1
HoneyHoney,2
There'stheGirl,4
WalkRightBack,5
BuyForMeTheRain,4
I'llTumble4Ya,5
LetItRain,1
"(You'reSoSquare)Baby,IDon'tCare",2
There'sNoOther(LikeMyBaby),3
SleepWalk,3
BehindClosedDoors,0
AlwaysonMyMind,3
GirlImGonnaMissYou,5
BrassMonkey,5
Jump(forMyLove),4
WalkLikeAMan,1
Wheels,2
EverlastingLove,5
IWishItWouldRain,1
NightMoves,4
Jessie'sGirl,3
BornToBeWild,1
MonyMony,2
CrystalBluePersuasion,5
ComeMonday,3
JourneyToTheCenterOfTheMind,3
MightyGoodLovin',1
IGotYou(IFeelGood),1
DaydreamBeliever,2
Heartaches,2
YouCan'tRollerSkateInABuffaloHerd,0
DonGibson,3
BackHomeAgain,3
ModernLove,1
Iwouldn'tHaveMisseditForTheWorld,5
IfICouldTurnBackTime,0
ISecondThatEmotion,1
FeelLikeMakingLove,0
TakeMeDown,2
TellItLikeItIs,0
ElCondorPasa,1
IDroveAllNight,1
JustWhenINeededYouMost,2
Carrie-Anne,2
LikeARock,1
PeopleGetReady,0
TheOtherGuy,1
BongoStomp,3
He'ssoshy,2
SunshineofYourLove,1
IWantToTakeYouHigher,5
WhenIt'sLove,2
TaintedLove,1
Galveston,3
AlmostbyBeingInLove,4
AliveAgain,2
HeartFullofSoul,1
We'reAllAlone,5
WomanToWoman,5
PhiladelphiaFreedom,2
TwoHearts,3
ChainOfFools,5
GiveItToMeBaby,4
MaybeI'mAmazed,0
Kokomo(FromTheCocktailSoundtrack),0
RubyBaby,1
StopThisGame,3
NowhereToRun,1
Let'sworkTogether,1
LongDarkRoad,1
"TheAnaheim,Azusa&CucamongaSewingCircle,BookReviewAndTimingAssociation",4
LandOf1000Dances,2
ThePeopleInMe,3
Allshewantsis,5
RunningUpThatHill,4
LifeIsACarnival,1
ALessoninLeavin,3
TooWeakToFight,1
IWantYouBack,0
OneBadApple,0
ILoveARainyNight,3
RescueMe,2
Unforgettable,5
AreYouSureHankDoneItThisWay,1
OnTheRoadAgain,1
HelloDolly,0
Kicks,4
AVerySpecialLoveSong,5
Surfin'Safari,0
GoingToChicagoBlues,2
TimeWillReveal,0
SomebodysWatchingMe,4
OhMeOhMy(I'mAFoolForYouBaby),3
OnBroadway,1
HeyBaby,0
OdeToBillieJoe,1
Don'tAskMeWhy,0
OneLessBellToAnswer,5
GuitarMan,2
OhFather,1
SidewalkSurfin',2
LivingItDown,0
BeMyBaby,0
WildHorses,1
Schoool'sout,5
Lookin'forLove,1
BabyCanIHoldYou,0
AllThroughTheNight,0
WeAreTheChampions,3
BabyWorkout,1
RunaroundSue,3
JustLikeJesseJames,3
She'sALady,5
ILikeTheWay(TheKissingGame),0
TheGoonies`RGoodEnough,3
Ramblin'Rose,0
ThisHouse,4
ShocktheMonkey,4
SilentNight,2
GordonLightfoot,1
LovelyDay,3
You'veGotAnotherThingComin',2
SadEyes,1
TheBest,3
SweetSoulMusic,1
NeedYouTonight,2
FunnyGirl,5
Heartbreaker,4
SweetCaroline(GoodTimesNeverSeemedSoGood),2
UnchainedMelody,3
NeverKnewLoveLikeThisBefore,0
ThroughTheYears,0
DownAndOutInNewYorkCity,1
BustAMove,1
WhoWearsTheseShoes,2
HaveYouEverLovedSomebody,4
CrySoftlyLonelyOne,0
Perfidia,0
MyHometown,2
IfYoureallyloveme,5
IsThatAllThereIs,2
AnotherBrickInTheWall(PartII),4
WalkRightIn,0
TheRightTime,1
GoldenYears,4
SaraSmile,4
AmericanStorm,0
LoversWhoWander,3
BestOfMyLove,5
ForeverMan,4
People,0
ThisLittleGirl,3
NeverMyLove,1
YouTookTheWordsRightOutOfMyMouth,2
HotFunInTheSummertime,0
NakedEyes,5
HappyTogether,2
RebelYell,4
HeyStoopid,4
CrazyOnYou,4
GiveToLive,3
LastChild,1
SpaceOddity,4
GivingYoutheBestThatIGot,3
AlmostGrown,1
ComeAndGetYourLove,0
I'veGotLoveOnMyMind,5
IWalkAlone,2
EyeInTheSky,4
YearsFromNow,0
WeTwo,1
CouldIHaveThisDance,0
ThisShouldGoOnForever,5
FoolThatIAm,0
OneWayorAnother,5
RichGirl,2
"OutOfSight,OutOfMind",0
War,5
AlreadyGone,1
LetterFullofTears,3
OldTimeRock&Roll,3
Heaven'sJustASinAway,0
Help!,3
IDon'tNeedYou,0
PinballWizard,5
BabyDon'tGo,1
Pressure,3
AddictedtoLove,1
HereIGoAgain,1
Comin'HomeBaby,4
ParadisebytheDashboardLight,3
ACowboy'sWorkIsNeverDone,2
GirlYouKnowItsTrue,4
LuckyMan,2
MyKindaLover,3
NickofTime,0
ColdSweat-Part1,4
Lucille,0
True,3
PromisesInTheDark,1
IfICouldBuildMyWholeWorldAroundYou,1
CryLikeABaby,1
I'veBeenEverywhere,2
NeverCanSayGoodbye,0
Feelin'StrongerEveryDay,0
It'sYourThing,1
Dandelion,5
