HotInTheCity,0
BabyYou'reRight,0
ICan'tStandIt,3
KindOfADrag,2
IGotMyMindSetOnYou,0
Doyourthing,1
GoingToAGo-Go,1
ThoseLazy-Hazy-CrazyDaysOfSummer,2
TheWaysOfAWomanInLove,3
TheHumptyDance,1
TheSpiritofRadio,0
Promises,3
Here'sSomeLove,0
AnInnocentMan,0
You'vegotaFriend,2
LittleSister,3
TillTheEndOfTheDay,1
SouthernCross,3
SundayMorningSunshine,2
There'llNeverBe,2
GhostbustersTheme,3
HelpIsOnTheWay,3
SummertimeBlues,0
"RightHere,RightNow",3
EbonyEyes,3
(LastNight)IDidn'tGetToSleepAtAll,0
IWill,0
RidersOnTheStorm,1
SaturdayNight,0
Talktome,1
TheLook,1
YourLoveHasLiftedMeHigher,1
DoIDo,0
RedRedWine,0
SuperFreakPartOne,1
GottaServeSomebody,3
WhereAreYou,2
GoodMorningStarshine,2
IJustCan'tStopLovingYou,0
MaybeTomorrow,0
LayDownSally,0
TreatHerLikeALady,3
ManInTheMirror,3
Superman,3
HoneyHoney,0
There'stheGirl,1
WalkRightBack,1
BuyForMeTheRain,1
I'llTumble4Ya,0
LetItRain,3
"(You'reSoSquare)Baby,IDon'tCare",3
There'sNoOther(LikeMyBaby),0
SleepWalk,0
BehindClosedDoors,2
AlwaysonMyMind,0
GirlImGonnaMissYou,0
BrassMonkey,1
Jump(forMyLove),0
WalkLikeAMan,3
Wheels,0
EverlastingLove,1
IWishItWouldRain,3
NightMoves,1
Jessie'sGirl,0
BornToBeWild,3
MonyMony,0
CrystalBluePersuasion,3
ComeMonday,0
JourneyToTheCenterOfTheMind,0
MightyGoodLovin',3
IGotYou(IFeelGood),3
DaydreamBeliever,2
Heartaches,3
YouCan'tRollerSkateInABuffaloHerd,2
DonGibson,0
BackHomeAgain,0
ModernLove,3
Iwouldn'tHaveMisseditForTheWorld,2
IfICouldTurnBackTime,2
ISecondThatEmotion,3
FeelLikeMakingLove,2
TakeMeDown,3
TellItLikeItIs,2
ElCondorPasa,3
IDroveAllNight,3
JustWhenINeededYouMost,3
Carrie-Anne,0
LikeARock,3
PeopleGetReady,2
TheOtherGuy,3
BongoStomp,0
He'ssoshy,0
SunshineofYourLove,0
IWantToTakeYouHigher,1
WhenIt'sLove,0
TaintedLove,3
Galveston,2
AlmostbyBeingInLove,1
AliveAgain,0
HeartFullofSoul,3
We'reAllAlone,3
WomanToWoman,1
PhiladelphiaFreedom,3
TwoHearts,0
ChainOfFools,1
GiveItToMeBaby,1
MaybeI'mAmazed,2
Kokomo(FromTheCocktailSoundtrack),2
RubyBaby,3
StopThisGame,0
NowhereToRun,3
Let'sworkTogether,3
LongDarkRoad,3
"TheAnaheim,Azusa&CucamongaSewingCircle,BookReviewAndTimingAssociation",1
LandOf1000Dances,0
ThePeopleInMe,0
Allshewantsis,1
RunningUpThatHill,1
LifeIsACarnival,3
ALessoninLeavin,0
TooWeakToFight,3
IWantYouBack,2
OneBadApple,2
ILoveARainyNight,0
RescueMe,0
Unforgettable,3
AreYouSureHankDoneItThisWay,3
OnTheRoadAgain,3
HelloDolly,2
Kicks,1
AVerySpecialLoveSong,3
Surfin'Safari,2
GoingToChicagoBlues,3
TimeWillReveal,2
SomebodysWatchingMe,1
OhMeOhMy(I'mAFoolForYouBaby),0
OnBroadway,1
HeyBaby,2
OdeToBillieJoe,3
Don'tAskMeWhy,2
OneLessBellToAnswer,3
GuitarMan,3
OhFather,3
SidewalkSurfin',0
LivingItDown,2
BeMyBaby,2
WildHorses,3
Schoool'sout,1
Lookin'forLove,3
BabyCanIHoldYou,2
AllThroughTheNight,2
WeAreTheChampions,2
BabyWorkout,3
RunaroundSue,0
JustLikeJesseJames,0
She'sALady,2
ILikeTheWay(TheKissingGame),2
TheGoonies`RGoodEnough,0
Ramblin'Rose,2
ThisHouse,1
ShocktheMonkey,1
SilentNight,3
GordonLightfoot,3
LovelyDay,0
You'veGotAnotherThingComin',3
SadEyes,3
TheBest,0
SweetSoulMusic,3
NeedYouTonight,3
FunnyGirl,1
Heartbreaker,0
SweetCaroline(GoodTimesNeverSeemedSoGood),3
UnchainedMelody,0
NeverKnewLoveLikeThisBefore,2
ThroughTheYears,2
DownAndOutInNewYorkCity,3
BustAMove,3
WhoWearsTheseShoes,3
HaveYouEverLovedSomebody,1
CrySoftlyLonelyOne,2
Perfidia,2
MyHometown,3
IfYoureallyloveme,1
IsThatAllThereIs,3
AnotherBrickInTheWall(PartII),3
WalkRightIn,2
TheRightTime,3
GoldenYears,1
SaraSmile,1
AmericanStorm,2
LoversWhoWander,0
BestOfMyLove,0
ForeverMan,1
People,2
ThisLittleGirl,0
NeverMyLove,3
YouTookTheWordsRightOutOfMyMouth,0
HotFunInTheSummertime,1
NakedEyes,3
HappyTogether,0
RebelYell,1
HeyStoopid,1
CrazyOnYou,1
GiveToLive,2
LastChild,3
SpaceOddity,1
GivingYoutheBestThatIGot,0
AlmostGrown,3
ComeAndGetYourLove,2
I'veGotLoveOnMyMind,1
IWalkAlone,3
EyeInTheSky,1
YearsFromNow,2
WeTwo,3
CouldIHaveThisDance,2
ThisShouldGoOnForever,0
FoolThatIAm,2
OneWayorAnother,1
RichGirl,2
"OutOfSight,OutOfMind",2
War,1
AlreadyGone,3
LetterFullofTears,0
OldTimeRock&Roll,0
Heaven'sJustASinAway,2
Help!,0
IDon'tNeedYou,2
PinballWizard,1
BabyDon'tGo,3
Pressure,0
AddictedtoLove,3
HereIGoAgain,3
Comin'HomeBaby,1
ParadisebytheDashboardLight,0
ACowboy'sWorkIsNeverDone,0
GirlYouKnowItsTrue,1
LuckyMan,0
MyKindaLover,0
NickofTime,2
ColdSweat-Part1,1
Lucille,2
True,0
PromisesInTheDark,3
IfICouldBuildMyWholeWorldAroundYou,3
CryLikeABaby,3
I'veBeenEverywhere,3
NeverCanSayGoodbye,2
Feelin'StrongerEveryDay,2
It'sYourThing,3
Dandelion,1
"Tonight,Tonight,Tonight",0
WillieAndTheHandJive,0
I'dLoveToChangeTheWorld,0
Look-KaPyPy,1
AllThisTime,3
TheArmsOfOrion,2
September,0
ThemeFromElectricSurfboard,1
IDon'tLoveYouAnymore,1
"Baby,BabyDon'tCry",3
TornBetweenTwoLovers,2
FireAndIce,1
TellMeWhatYouWantMeToDo,2
NotFadeAway,3
SweetSurrender,0
OhMyAngel,1
DanceAway,0
MyThang,3
DontYouKnowWhatTheNightCanDo,1
BigYellowTaxi,3
EveryLittleThingSheDoesIsMagic,0
CarryMe,3
HeavenMustHaveSentYou,0
HappyAnniversary,3
IWantYou,0
Levon,3
Simon&Garfunkel,0
FloyJoy,1
Easy,3
AlongComesAWoman,0
CanWeStillBeFriends,1
TownWithout,0
NoCharge,0
Suite:JudyBlueEyes,3
DiscoInferno,0
Iwanttotakeyouhigher,0
DanceHallDays,3
JustCan'tWait,0
Lambada,1
GoodVibrations,1
HocusPocus,2
SweetHomeAlabama,3
MissYou,3
WhereDoYouWannaGo,3
Ifyoulovesomebodysetthemfree,3
TeachYourChildren,3
Jamie,2
MakeMeSmile,3
DoubleShot(OfMyBaby'sLove),0
IDon'tWantToSpoilTheParty,2
DirtyWater,3
CountryRoad,2
JungleBoogie,1
SweetNothin's,3
SecretLove,2
StonedLove,1
TheBattleOfNewOrleans,0
WillTheWolfSurvive,3
Ain'tNoSunshine,3
That'stheWayIFeelAboutCha,2
Sunrise,2
WeDon'tTalkAnymore,3
EvilWays,0
"HaveYouSeenYourMother,Baby,StandingInTheShadow?",3
HeartinHand,2
HereComeThoseTearsAgain,0
Misunderstanding,1
She'sAWoman,3
LovingHerWasEasier,3
DreamPolice,3
UnskinnyBop,3
SeeSeeRider,3
WalkThisWay,3
TheBitchIsBack,3
GetTogether,0
IGotStripes,0
RhinestoneCowboy,3
Patches,2
FoggyMountainBreakdown,0
OldDays,2
EchoesOfLove,0
WorldInMyEyes,3
MeMyselfAndI,0
IfIWereACarpenter,3
IndianaWantsMe,3
Brandy,3
DancingMachine,3
TheWayYouDoTheThingsYouDo,3
