HotInTheCity,6
BabyYou'reRight,3
ICan'tStandIt,4
KindOfADrag,12
IGotMyMindSetOnYou,9
Doyourthing,2
GoingToAGo-Go,2
ThoseLazy-Hazy-CrazyDaysOfSummer,11
TheWaysOfAWomanInLove,0
TheHumptyDance,2
TheSpiritofRadio,4
Promises,0
Here'sSomeLove,3
AnInnocentMan,3
You'vegotaFriend,9
LittleSister,0
TillTheEndOfTheDay,2
SouthernCross,1
SundayMorningSunshine,1
There'llNeverBe,9
GhostbustersTheme,1
HelpIsOnTheWay,8
SummertimeBlues,3
"RightHere,RightNow",0
EbonyEyes,0
(LastNight)IDidn'tGetToSleepAtAll,6
IWill,4
RidersOnTheStorm,2
SaturdayNight,6
Talktome,7
TheLook,2
YourLoveHasLiftedMeHigher,7
DoIDo,3
RedRedWine,3
SuperFreakPartOne,2
GottaServeSomebody,8
WhereAreYou,11
GoodMorningStarshine,10
IJustCan'tStopLovingYou,4
MaybeTomorrow,11
LayDownSally,3
TreatHerLikeALady,12
ManInTheMirror,8
Superman,8
HoneyHoney,0
There'stheGirl,2
WalkRightBack,4
BuyForMeTheRain,2
I'llTumble4Ya,7
LetItRain,1
"(You'reSoSquare)Baby,IDon'tCare",5
There'sNoOther(LikeMyBaby),6
SleepWalk,6
BehindClosedDoors,10
AlwaysonMyMind,4
GirlImGonnaMissYou,7
BrassMonkey,2
Jump(forMyLove),2
WalkLikeAMan,1
Wheels,4
EverlastingLove,7
IWishItWouldRain,8
NightMoves,2
Jessie'sGirl,4
BornToBeWild,12
MonyMony,0
CrystalBluePersuasion,7
ComeMonday,3
JourneyToTheCenterOfTheMind,3
MightyGoodLovin',8
IGotYou(IFeelGood),8
DaydreamBeliever,11
Heartaches,12
YouCan'tRollerSkateInABuffaloHerd,10
DonGibson,6
BackHomeAgain,3
ModernLove,8
Iwouldn'tHaveMisseditForTheWorld,9
IfICouldTurnBackTime,10
ISecondThatEmotion,8
FeelLikeMakingLove,11
TakeMeDown,0
TellItLikeItIs,9
ElCondorPasa,5
IDroveAllNight,8
JustWhenINeededYouMost,0
Carrie-Anne,0
LikeARock,1
PeopleGetReady,6
TheOtherGuy,8
BongoStomp,6
He'ssoshy,3
SunshineofYourLove,1
IWantToTakeYouHigher,2
WhenIt'sLove,12
TaintedLove,5
Galveston,10
AlmostbyBeingInLove,2
AliveAgain,3
HeartFullofSoul,8
We'reAllAlone,9
WomanToWoman,6
PhiladelphiaFreedom,0
TwoHearts,7
ChainOfFools,2
GiveItToMeBaby,2
