HandyMan,4
WhiteWedding,1
TeachYourChildren,0
BadMoonRising,6
ICan'tStandTheRain,7
YoungHeartsRunFree,0
LovingHerWasEasier,1
LittleBitO'Soul,3
YouTookTheWordsRightOutOfMyMouth,0
PaperRoses,7
StandByMe,4
ItKeepsRightOnA-Hurtin',0
RockyMountainHigh,3
MightyGoodLovin',6
(LastNight)IDidn'tGetToSleepAtAll,4
Goin'Back,3
DoesAnybodyReallyKnowWhatTimeItIs,1
MakeMeSmile,1
SheThinksIStillCare,0
KarmaChameleon,3
OhMeOhMy(I'mAFoolForYouBaby),3
AddictedtoLove,1
ILove,0
FunnyGirl,2
SugarShack,1
AftertheLovin',7
Heartbreaker,3
ATrickOfTheNight,5
IsThereSomethingIShouldKnow,5
TaintedLove,1
TheBest,4
"TheAnaheim,Azusa&CucamongaSewingCircle,BookReviewAndTimingAssociation",1
ISawHerStandingThere,0
LoveComesQuickly,0
Chiquitita,6
Getaway,3
UndercoverAngel,0
DoYouLoveMe,3
RockAndRollNeverForgets,2
AskMe,7
RichGirl,0
RollOnDownTheHighway,5
WeTwo,6
SugarMagnolia,0
NoCharge,0
WhoWillYouRunTo,6
Jimmy'sGirl,7
WalkLikeAMan,1
Money,1
ICan'tStandIt,6
OldTimeRock&Roll,3
"HaveYouSeenYourMother,Baby,StandingInTheShadow?",0
WithOrWithoutYou,6
ThatOldBlackMagic,7
"OhMe,OhMy(DreamsInMyArms)",2
IDon'tBlameYouAtAll,6
DoYouWantToKnowASecret,3
RedneckFriend,4
Ko-KoJoe,0
WalkRightBack,2
Iwanttotakeyouhigher,0
SilverThreadsAndGoldenNeedles,6
WalkRightIn,7
Elvira,0
WillTheWolfSurvive,6
PhiladelphiaFreedom,0
UpsideDown,5
Fakinit,2
IDon'tNeedYou,7
NeverKnewLoveLikeThisBefore,7
Boulevard,6
HelloDolly,7
ShocktheMonkey,5
AlongComesAWoman,4
OneNight,0
TheseBootsAreMadeForWalkin',1
IDontWantYourLove,1
MeMyselfAndI,0
TheYearThatClaytonDelaneyDied,0
WeDon'tTalkAnymore,2
DownAndOutInNewYorkCity,6
IAdoreMiAmor,0
NotFadeAway,1
LastDance,7
SpiritsInTheMaterialWorld,0
OnTheWingsOfANightingale,0
TheLook,5
TheAnimals,2
BabyComeBack,2
AllIEverNeedIsYou,7
HoneyHoney,0
MyHometown,0
SilentNight,0
Press,4
ManInTheMirror,6
AlmostbyBeingInLove,5
I'veBeenLovingYouTooLong(ToStopNow),0
ThisHouse,5
"Tonight,Tonight,Tonight",5
GetTogether,3
AnotherRainyDayinNewYorkCity,2
TooManyRivers,7
DonGibson,4
CrystalBluePersuasion,2
CanWeStillBeFriends,5
SaraSmile,5
ThisLittleGirl,4
Tenderness,6
AreYouSureHankDoneItThisWay,1
ElCondorPasa,1
StopThisGame,3
RidersOnTheStorm,5
IWantYou,3
Doyourthing,2
KindOfADrag,7
HotInTheCity,0
GuitarMan,0
HeyBaby,7
WhereOrWhen,4
EverybodyLovesSomebody,2
AfterTheLoveHasGone,4
She'sALady,2
ThinkOfMe,3
SeasonsOfTheHeart,3
TrampledUnderFoot,5
ChainOfFools,2
WalkingInMemphis,4
DiscoInferno,0
War,1
CouldIHaveThisDance,3
Don'tTalkToStrangers,2
ComeTogether,6
Rock'n'RollFantasy,5
WillieNelson,0
TrueColors,2
SouthernCross,1
EbonyEyes,0
CaughtUpInTheRapture,7
OverTheHillsandFarAway,0
AsUsual,7
IfICouldTurnBackTime,3
RhinestoneCowboy,6
NightMoves,5
HereIGoAgain,6
Maniac,5
HardDaysNight,0
Annie'sSong,3
FoolThatIAm,7
AnInnocentMan,3
ForOl'TimesSake,7
HappyJack,3
"Baby,BabyDon'tCry",2
He'ssoshy,0
Easy,1
BlackCars,1
IDon'tmind,7
LookingForALove,6
Jump(forMyLove),5
StandingInTheShadowsOfLove,0
TheBestDiscoInTown,4
WhenIt'sLove,0
LoveCameToMe,4
ItTakesTwo,5
HookedOnAFeeling,0
IfICouldBuildMyWholeWorldAroundYou,1
BetterThings,7
It'sYourThing,1
CaliforniaNights,7
TheLongRun,1
WhenWillIBeLoved,3
SweetLittleRockN'Roll,6
KozmicBlues,0
DaydreamBeliever,7
HelpIsOnTheWay,6
If,0
CityInTheSky,6
DontTreatMeBad,3
IFoundATrueLove,0
HeartinHand,7
ISecondThatEmotion,6
GordonLightfoot,1
TimeIsOnMySide,3
LayDownSally,3
DyerMaker,4
BeatIt,5
ImGoinDown,6
IWantYouBack,7
Perfidia,7
Ain'tTooProudToBeg,1
HowBlueCanYouGet,0
NeedYouTonight,0
CryLikeABaby,6
LivingItDown,7
IslandOfLostSouls,4
SummertimeBlues,3
Sunflower,0
GoodbyeYellowBrickRoad,4
HelloHello,0
RunningOnEmpty,6
That'stheWayIFeelAboutCha,7
DirtyWater,6
BrassMonkey,2
LoveTrain,3
LetTheMusicPlay,5
There'sNoOther(LikeMyBaby),4
Here'sSomeLove,3
JustWhenINeededYouMost,0
Wendy,2
BabyDon'tGo,1
BabyDontForgetMyNumber,1
HisLatestFlame,4
ThemeFromTheDukesOfHazzard,0
EverybodyLovesMebutYou,5
DoubleShot(OfMyBaby'sLove),4
WhatHaveIDoneToDeserveThis?,2
It'sGonnaWorkOutFine,0
YouDecoratedMyLife,6
RunaroundSue,4
Ifyoulovesomebodysetthemfree,1
StonedLove,2
MissYou,1
Don'tSayYouLoveMe,1
RescueMe,0
RedRedWine,3
Levon,2
FloyJoy,2
LifeIsACarnival,1
SweetSurrender,3
"OutOfSight,OutOfMind",3
HungryEyes,3
IWantToWalkYouHome,6
GetReady,1
GoingToChicagoBlues,0
HelloStranger,7
SaturdayNight,4
MercyMercyMe(TheEcology),7
LittleSister,0
MyThang,0
Jamie,4
CountOnMe,7
NowhereToRun,1
InMyRoom,7
"Ob-La-Di,Ob-La-Da",0
TheGoonies`RGoodEnough,4
BabyYou'reRight,0
SweetMusicMan,7
GoingToAGo-Go,2
Surrender,2
IGotStripes,0
AlmostGrown,6
Reelin'&Rockin',0
Lady(YouBringMeUp),6
IfNotYou,4
IGotYou(IFeelGood),6
BeMyGuest,0
Look-KaPyPy,5
PromisesInTheDark,6
InTheMidnightHour,6
NeverCanSayGoodbye,7
GhostbustersTheme,1
AndSheWas,1
Lucky,5
JimiHendrix,2
ILikeTheWay(TheKissingGame),7
TwoHearts,3
IHadTooMuchToDream,1
HotChildintheCity,3
BirdDog,0
IReallyDon'tWantToKnow,4
EightDaysAWeek,2
DancingMachine,1
AbsolutelyRight,7
GirlImGonnaMissYou,2
UnskinnyBop,1
WeAreTheChampions,4
IWon'tStandInYourWay,5
OutOfMyMind,3
BurningDownTheHouse,1
BreakItToMeGently,6
IWantaNewDrug,1
HocusPocus,7
WeDontNeedAnotherHero(Thunderdome),3
MyBoy,2
Reminiscing,7
TheSpiritofRadio,3
Talktome,2
LoversWhoWander,4
HeyYou!GetOffMyMountain,2
MyKindaLover,4
"KnowingMe,KnowingYou",3
Iwouldn'tHaveMisseditForTheWorld,2
MyWorldFellDown,6
PrettyInPink,3
LoveIsABattlefield,5
Fever,0
Comin'HomeBaby,5
TheBitchIsBack,0
He'sSoFine,7
WishSomeoneWouldCare,4
HardenMyHeart,5
PeopleGotToBeFree,0
ThereSheGoes,3
CountryRoad,1
Chicago,5
ThereGoesMyEverything,2
DanceHallDays,6
ModernLove,2
GiveItToMeBaby,5
Galveston,4
AnotherBrickInTheWall(PartII),1
SadEyes,1
RightPlaceWrongTime,1
YouMakeMeFeelLikeDancing,7
ItAmazesMe,0
CatchMyFall,3
SheBop,5
TryingToLiveMyLifeWithoutYou,0
WillYouLoveMeTomorrow,4
TooWeakToFight,6
TheNightChicagoDied,7
SleepWalk,4
Kokomo(FromTheCocktailSoundtrack),7
WaitingOnAFriend,4
QuarterToThree,4
GiveToLive,4
You'veGotAnotherThingComin',0
EightMilesHigh,2
Brandy,6
LandOf1000Dances,0
WhoWearsTheseShoes,0
"(You'reSoSquare)Baby,IDon'tCare",0
OhFather,6
DeeperShadeOfSoul,6
TheHumptyDance,2
ShadowDancing,5
LosingYou,7
ThePeopleInMe,3
LastDate,0
CrazyOnYou,5
ThisSong,3
"Liar,Liar",6
BreakingUpIsHardToDo,7
WouldItMakeAnyDifferenceToYou,3
Feelin'StrongerEveryDay,7
ThoseLazy-Hazy-CrazyDaysOfSummer,7
I'veGotATigerByTheTail,3
ColdSweat-Part1,5
EvenNow,3
TheRightTime,6
TakeAChanceOnMe,4
StoptheWedding,3
EyeInTheSky,5
I'veBeenEverywhere,0
TheSoundsOfSilence,0
LetterFullofTears,4
WhereTheStreetsHaveNoNames,2
"Abraham,MartinAndJohn",6
SweetSoulMusic,6
TheOtherGuy,6
LittleOldLadyFromPasadena,0
LastKiss,4
TheStroke,6
WhereDoYouWannaGo,1
Sukiyaki,3
Don'tLeaveMeThisWay,5
ThroughTheYears,7
TheLookOfLove,5
Breezin',7
AllAloneAmI,7
HeartFullofSoul,6
Promises,0
BabyWorkout,6
DooDooDooDooDoo,1
FeelLikeMakingLove,7
ILoveYouSo,7
SixDaysOnTheRoad,0
Lookin'forLove,6
Wheels,0
IfICouldReachYou,1
DumDum,0
HaveYouEverLovedSomebody,5
BluebirdsOverTheMountain,7
SuperFreakPartOne,5
WorriedGuy,4
HotFunInTheSummertime,0
DreamPolice,6
DontYouKnowWhatTheNightCanDo,5
Amor,7
BigYellowTaxi,1
ShapesOfThings,0
BornToBeAlive,5
DoIDo,3
Amie,7
IWantToTakeYouHigher,2
BabyWhatYouWantMeToDo,0
Still,3
Schoool'sout,2
TheMillionaire,7
Pressure,4
Freeze-Frame,6
SilentLucidity,2
