HotInTheCity,8
BabyYou'reRight,8
ICan'tStandIt,2
KindOfADrag,0
IGotMyMindSetOnYou,3
Doyourthing,5
GoingToAGo-Go,5
ThoseLazy-Hazy-CrazyDaysOfSummer,7
TheWaysOfAWomanInLove,8
TheHumptyDance,5
TheSpiritofRadio,3
Promises,8
Here'sSomeLove,3
AnInnocentMan,3
You'vegotaFriend,7
LittleSister,8
TillTheEndOfTheDay,6
SouthernCross,4
SundayMorningSunshine,0
There'llNeverBe,7
GhostbustersTheme,4
HelpIsOnTheWay,2
SummertimeBlues,3
"RightHere,RightNow",8
EbonyEyes,8
(LastNight)IDidn'tGetToSleepAtAll,1
IWill,8
RidersOnTheStorm,6
SaturdayNight,1
Talktome,5
TheLook,6
YourLoveHasLiftedMeHigher,5
DoIDo,3
RedRedWine,3
SuperFreakPartOne,6
GottaServeSomebody,2
WhereAreYou,7
GoodMorningStarshine,0
IJustCan'tStopLovingYou,8
MaybeTomorrow,7
LayDownSally,3
TreatHerLikeALady,4
ManInTheMirror,2
Superman,2
HoneyHoney,8
There'stheGirl,6
WalkRightBack,5
BuyForMeTheRain,6
I'llTumble4Ya,5
LetItRain,2
"(You'reSoSquare)Baby,IDon'tCare",8
There'sNoOther(LikeMyBaby),1
SleepWalk,1
BehindClosedDoors,0
AlwaysonMyMind,3
GirlImGonnaMissYou,5
BrassMonkey,5
Jump(forMyLove),6
WalkLikeAMan,4
Wheels,8
EverlastingLove,5
IWishItWouldRain,2
NightMoves,6
Jessie'sGirl,1
BornToBeWild,4
MonyMony,8
CrystalBluePersuasion,5
ComeMonday,3
JourneyToTheCenterOfTheMind,3
MightyGoodLovin',2
IGotYou(IFeelGood),2
DaydreamBeliever,7
Heartaches,4
YouCan'tRollerSkateInABuffaloHerd,0
DonGibson,1
BackHomeAgain,3
ModernLove,5
Iwouldn'tHaveMisseditForTheWorld,5
IfICouldTurnBackTime,0
ISecondThatEmotion,2
FeelLikeMakingLove,7
TakeMeDown,8
TellItLikeItIs,7
ElCondorPasa,4
IDroveAllNight,2
JustWhenINeededYouMost,8
Carrie-Anne,8
LikeARock,4
PeopleGetReady,7
TheOtherGuy,2
BongoStomp,1
He'ssoshy,8
SunshineofYourLove,3
IWantToTakeYouHigher,5
WhenIt'sLove,8
TaintedLove,4
Galveston,1
AlmostbyBeingInLove,6
AliveAgain,8
HeartFullofSoul,2
We'reAllAlone,5
WomanToWoman,5
PhiladelphiaFreedom,8
TwoHearts,3
ChainOfFools,5
GiveItToMeBaby,6
MaybeI'mAmazed,0
Kokomo(FromTheCocktailSoundtrack),7
RubyBaby,2
StopThisGame,3
NowhereToRun,4
Let'sworkTogether,2
LongDarkRoad,4
"TheAnaheim,Azusa&CucamongaSewingCircle,BookReviewAndTimingAssociation",4
LandOf1000Dances,8
ThePeopleInMe,3
Allshewantsis,5
RunningUpThatHill,6
LifeIsACarnival,4
ALessoninLeavin,1
TooWeakToFight,2
IWantYouBack,0
OneBadApple,0
ILoveARainyNight,3
RescueMe,8
Unforgettable,5
