Lady,8
ParadisebytheDashboardLight,5
IWantaNewDrug,2
ATrickOfTheNight,3
WannaBeStartin'Somethin',7
CryLikeABaby,4
Carrie-Anne,1
IfICouldTurnBackTime,9
WeTwo,4
GoingToAGo-Go,8
Boulevard,4
ThatOldBlackMagic,9
PromisesInTheDark,4
Mr.Bojangles,9
HeartFullofSoul,4
ShapeOfThingsToCome,3
Doyourthing,8
HappyMan,0
Lookin'forLove,4
TheStroke,2
WouldItMakeAnyDifferenceToYou,6
DancingMachine,3
MyKindaLover,0
LongDarkRoad,1
In-A-Gadda-Da-Vida,7
MyThang,3
TrueColors,7
I'llTakeYouThere,6
SweetSurrender,6
ISawHerStandingThere,1
HotInTheCity,5
ModernLove,0
"Baby,BabyDon'tCry",7
(Iwas)BornToCry,1
LovelyDay,5
PrettyInPink,6
LetterFullofTears,5
She'sALady,7
WeDon'tTalkAnymore,7
IDon'tBlameYouAtAll,2
That'stheWayIFeelAboutCha,9
TalkBackTremblingLips,9
GivingYoutheBestThatIGot,6
That'sOldFashioned(That'sTheWayLoveShouldBe),9
LuckyMan,0
TwistingtheNightAway,5
SixDaysOnTheRoad,0
SheThinksIStillCare,1
YouCan'tRollerSkateInABuffaloHerd,9
HumanNature,6
Don'tKnockMyLove-Pt.1,8
RebelYell,2
BustAMove,3
Carrie,2
BreakingUpIsHardToDo,11
IsThatAllThereIs,1
HereComeThoseTearsAgain,5
SheBop,10
TownWithout,6
Wendy,7
SilentNight,1
LetTheMusicPlay,10
ItTakesTwo,10
BabyWhatYouWantMeToDo,1
September,8
BackintheHighLifeAgain,1
Lucille,6
TuffEnuff,3
HelpIsOnTheWay,4
There'stheGirl,10
LosingYou,11
AlreadyGone,0
SecretLove,7
There'llNeverBe,9
Amanda,1
JourneyToTheCenterOfTheMind,6
DumDum,1
Judy,9
It'sRainingMen,6
YearsAgo,11
ILove,1
GoodVibrations,8
SwingTalkin'Guy,0
SeasonsOfTheHeart,6
WillTheWolfSurvive,4
Maneater,8
It'sOnlyMakeBelieve,5
OutOfMyMind,6
SoulAndInspiration,6
WithYouI'mBornAgain,2
ThisLittleGirl,5
Ifyoulovesomebodysetthemfree,4
TakeMeDown,1
IfNotYou,5
BabyDon'tChangeYourMind,4
Heartbreaker,2
WhereTheStreetsHaveNoNames,7
Let'sworkTogether,4
Venus,1
LaGrange,8
"RightHere,RightNow",1
He'ssoshy,8
CryingTime,9
JustLikeJesseJames,0
LoveComesQuickly,8
WhatHaveIDoneToDeserveThis?,7
"You'reTheFirst,TheLast,MyEverything",11
BeMyGuest,1
"RockandRoll,HoochieKoo",3
KissesOnTheWind,8
WhenWillIBeLoved,6
Ko-KoJoe,3
TheBitchIsBack,1
BornToBeAlive,2
Annie'sSong,9
ThereSheGoes,0
DontYouKnowWhatTheNightCanDo,8
NakedEyes,7
DreamPolice,0
TillTheEndOfTheDay,2
20-75,9
LastDate,1
WhoWillYouRunTo,2
Maniac,10
She'sAWoman,4
LoveTrain,11
Hair,8
BetterThings,11
What'sLoveGotToDoWithIt,2
BlowAway,5
"Abraham,MartinAndJohn",0
IDon'tLoveYouAnymore,7
ThinkOfMe,6
PutYourHandInTheHand,11
EyeInTheSky,8
Ramblin'Rose,9
CountryRoad,2
ICriedATear,1
RockyMountainHigh,6
GiveToLive,5
LastKiss,5
AfterTheLoveHasGone,5
RockAndRollNeverForgets,7
"(You'reSoSquare)Baby,IDon'tCare",1
WomanToWoman,8
SuperFreakPartOne,2
InTheMidnightHour,4
InvisibleTouch,5
SweetMusicMan,9
OldTimeRock&Roll,6
Comin'HomeBaby,2
Pressure,5
JungleBoogie,8
RescueMe,6
"HaveYouSeenYourMother,Baby,StandingInTheShadow?",1
IWantToWalkYouHome,1
SidewalkSurfin',3
EvilWays,1
LetMeGetToKnowYou,6
I'mInLove,9
WakeMeUpBeforeYouGo-Go,7
JustWhenINeededYouMost,1
SleepWalk,5
FloyJoy,7
FleshForFantasy,2
SummertimeBlues,6
WithALittleHelpFromMyFriends,9
HeyStoopid,10
ThemeFromElectricSurfboard,3
LittleOldLadyFromPasadena,9
BurningDownTheHouse,3
AbsolutelyRight,9
GirlImGonnaMissYou,7
HoneyHoney,1
HeavenMustHaveSentYou,5
TooManyRivers,11
TheWayYouDoTheThingsYouDo,4
NightMoves,2
IDon'tWantToSpoilTheParty,0
PeopleGotToBeFree,1
GetUp(IFeelLikeBeingLikeA)SexMachine(Part1),4
OneBadApple,9
ShocktheMonkey,2
OhMeOhMy(I'mAFoolForYouBaby),6
Patches,9
"TarzanBoy(From""TeenageMutantNinjaTurtlesIII"")",5
JustCan'tWait,0
FoggyMountainBreakdown,5
IWantYou,6
WhiteWedding,2
GirlYouKnowItsTrue,10
He'sARebel,5
ThoseLazy-Hazy-CrazyDaysOfSummer,11
Fakinit,7
WhiteChristmas,1
DanceAway,5
GoldenEarring,7
DyerMaker,5
TheTwist,4
JimiHendrix,8
Rock'nMe,4
BongoStomp,5
JohnnyReb,1
MagicMan,2
EightMilesHigh,7
IHadTooMuchToDream,4
HungryEyes,9
SilverThreadsAndGoldenNeedles,4
WalkingInMemphis,5
ThisShouldGoOnForever,0
Reelin'&Rockin',1
DoYouWantToKnowASecret,6
TheHumptyDance,8
SoulDanceNumber3,8
ICan'tStandIt,0
MissYou,4
ILikeTheWay(TheKissingGame),2
LookingForALove,4
IfIWereACarpenter,2
HappyTogether,8
AlongComesAWoman,0
DoesAnybodyReallyKnowWhatTimeItIs,1
BecauseILoveYou,9
KozmicBlues,1
BrassMonkey,8
WhereDoYouWannaGo,4
IDon'tmind,11
SomeLikeItHot,10
ALoveSong,11
LastChild,4
TheGoonies`RGoodEnough,5
SeeSeeRider,4
DialMyHeart,0
SailOnSailor,10
TwoHearts,6
ThroughTheYears,9
LittleBitO'Soul,6
Don'tLeaveMeThisWay,8
TooWeakToFight,4
OnAndOnAndOn,2
Lady(YouBringMeUp),2
BabyDontForgetMyNumber,8
SomethingAboutYou,10
StandingInTheShadowsOfLove,3
GoodMorningStarshine,6
HelloStranger,11
DevilWoman,8
JustAFriend,9
ForOl'TimesSake,9
I'veGotLoveOnMyMind,7
BigYellowTaxi,4
SweetNothin's,4
EveryTimeIThinkOfYou,4
He'sSoFine,7
IDontWantYourLove,2
RidersOnTheStorm,2
TheRose,6
MustOfGotLost,0
If,1
War,8
GuitarMan,1
Simon&Garfunkel,5
BornToBeWild,3
Someone,0
You'vegotaFriend,9
BluebirdsOverTheMountain,9
I'dLoveToChangeTheWorld,3
SaraSmile,8
WhereOrWhen,5
IFoundATrueLove,1
OnTheRoadAgain,3
TumblingDice,6
SugarShack,4
YouDon'tOwnMe,5
CountOnMe,11
IFoundALove,4
HereIGoAgain,0
WildHorses,4
MyWorldFellDown,4
SunshineSuperman,4
Still,6
GetTogether,6
StillCruisin,11
ComingOnStrong,5
WithOrWithoutYou,0
StraightFromTheHeart,9
Here'sSomeLove,6
TheLookOfLove,2
DirtyWater,0
Jamie,11
SaturdayNight,5
IWalkAlone,1
LiveToTell,8
SmokingGun,4
"Ob-La-Di,Ob-La-Da",1
ScarletFever,6
TheLook,2
Ain'tNoSunshine,0
Superman,4
MyLove,7
ShapesOfThings,0
HisLatestFlame,5
RightPlaceWrongTime,4
MyHometown,1
DeeperShadeOfSoul,4
YouMakeMeFeelLikeDancing,11
DoIDo,6
LastDance,9
IndianaWantsMe,7
ThePower,0
LivingItDown,9
Talktome,7
CouldIHaveThisDance,6
OneLastKiss,3
RunningUpThatHill,10
YouCan'tJudgeABookByTheCover,4
IWantYouToWantMe,5
Amor,9
It'sYourThing,4
ICan'tStandTheRain,9
Iwouldn'tHaveMisseditForTheWorld,9
Help!,5
HappyJack,6
HandyMan,5
Press,5
AgainstTheWind,4
IfICanDream,5
Suite:JudyBlueEyes,4
MakeALittleMagic,6
ImGoinDown,0
SweetSoulMusic,4
Drivin'Wheel,2
WichitaLineman,4
BuyForMeTheRain,2
SomeDaysAreDiamonds(SomeDaysAreStone),9
MaybeI'mAmazed,9
WithaLittleLuck,4
RockThisTown,7
AreYouSureHankDoneItThisWay,4
HocusPocus,0
TheYearThatClaytonDelaneyDied,1
AftertheLovin',11
JustADream,1
StoptheWedding,4
HotFunInTheSummertime,0
Money,4
UnchainedMelody,5
RubyBaby,4
PeopleGetReady,11
We'reAllAlone,7
ThePeopleInMe,6
Perfidia,11
KindOfADrag,3
HaveYouEverLovedSomebody,10
ItAmazesMe,0
Abacab,2
BigIron,5
Levon,4
NeverKnewLoveLikeThisBefore,9
ChainedAndBound,1
WishSomeoneWouldCare,5
IslandOfLostSouls,5
WalkRightIn,11
OneWayorAnother,5
Don'tTalkToStrangers,8
EbonyEyes,1
NeverMyLove,1
YouTookTheWordsRightOutOfMyMouth,6
AndSheWas,4
"KnowingMe,KnowingYou",6
BestThingThatEverHappenedToMe,11
Galveston,9
PaperRoses,11
