HandyMan,2
WhiteWedding,11
TeachYourChildren,3
BadMoonRising,0
ICan'tStandTheRain,6
YoungHeartsRunFree,3
LovingHerWasEasier,4
LittleBitO'Soul,7
YouTookTheWordsRightOutOfMyMouth,7
PaperRoses,1
StandByMe,2
ItKeepsRightOnA-Hurtin',3
RockyMountainHigh,7
MightyGoodLovin',0
(LastNight)IDidn'tGetToSleepAtAll,2
Goin'Back,7
DoesAnybodyReallyKnowWhatTimeItIs,10
MakeMeSmile,11
SheThinksIStillCare,3
KarmaChameleon,1
OhMeOhMy(I'mAFoolForYouBaby),7
AddictedtoLove,11
ILove,3
FunnyGirl,8
SugarShack,4
AftertheLovin',1
Heartbreaker,10
ATrickOfTheNight,9
IsThereSomethingIShouldKnow,10
TaintedLove,4
TheBest,2
"TheAnaheim,Azusa&CucamongaSewingCircle,BookReviewAndTimingAssociation",4
ISawHerStandingThere,3
LoveComesQuickly,10
Chiquitita,0
Getaway,7
UndercoverAngel,3
DoYouLoveMe,7
RockAndRollNeverForgets,8
AskMe,1
RichGirl,3
RollOnDownTheHighway,10
WeTwo,0
SugarMagnolia,3
NoCharge,3
WhoWillYouRunTo,0
Jimmy'sGirl,6
WalkLikeAMan,11
Money,4
ICan'tStandIt,5
OldTimeRock&Roll,7
"HaveYouSeenYourMother,Baby,StandingInTheShadow?",3
WithOrWithoutYou,0
ThatOldBlackMagic,1
"OhMe,OhMy(DreamsInMyArms)",4
IDon'tBlameYouAtAll,0
DoYouWantToKnowASecret,7
RedneckFriend,2
Ko-KoJoe,9
WalkRightBack,5
Iwanttotakeyouhigher,5
SilverThreadsAndGoldenNeedles,0
WalkRightIn,1
Elvira,3
WillTheWolfSurvive,0
PhiladelphiaFreedom,3
UpsideDown,9
Fakinit,8
IDon'tNeedYou,6
NeverKnewLoveLikeThisBefore,1
Boulevard,0
HelloDolly,1
ShocktheMonkey,10
AlongComesAWoman,5
OneNight,3
TheseBootsAreMadeForWalkin',4
IDontWantYourLove,11
MeMyselfAndI,5
TheYearThatClaytonDelaneyDied,3
WeDon'tTalkAnymore,8
DownAndOutInNewYorkCity,0
IAdoreMiAmor,9
NotFadeAway,4
LastDance,1
SpiritsInTheMaterialWorld,10
