Lady,4
ParadisebytheDashboardLight,1
IWantaNewDrug,5
ATrickOfTheNight,4
WannaBeStartin'Somethin',0
CryLikeABaby,5
Carrie-Anne,3
IfICouldTurnBackTime,2
WeTwo,5
GoingToAGo-Go,0
Boulevard,5
ThatOldBlackMagic,2
PromisesInTheDark,5
Mr.Bojangles,2
HeartFullofSoul,5
ShapeOfThingsToCome,1
Doyourthing,0
HappyMan,0
Lookin'forLove,5
TheStroke,4
WouldItMakeAnyDifferenceToYou,1
DancingMachine,5
MyKindaLover,1
LongDarkRoad,5
In-A-Gadda-Da-Vida,0
MyThang,3
TrueColors,0
I'llTakeYouThere,1
SweetSurrender,1
ISawHerStandingThere,3
HotInTheCity,1
ModernLove,3
"Baby,BabyDon'tCry",0
(Iwas)BornToCry,3
LovelyDay,1
PrettyInPink,2
LetterFullofTears,1
She'sALady,0
WeDon'tTalkAnymore,0
IDon'tBlameYouAtAll,5
That'stheWayIFeelAboutCha,2
TalkBackTremblingLips,2
GivingYoutheBestThatIGot,1
That'sOldFashioned(That'sTheWayLoveShouldBe),2
LuckyMan,3
TwistingtheNightAway,1
SixDaysOnTheRoad,3
SheThinksIStillCare,3
YouCan'tRollerSkateInABuffaloHerd,2
HumanNature,1
Don'tKnockMyLove-Pt.1,5
RebelYell,4
BustAMove,5
Carrie,4
BreakingUpIsHardToDo,2
IsThatAllThereIs,3
HereComeThoseTearsAgain,1
SheBop,4
TownWithout,1
Wendy,0
SilentNight,3
LetTheMusicPlay,4
ItTakesTwo,4
BabyWhatYouWantMeToDo,3
September,3
BackintheHighLifeAgain,3
Lucille,2
TuffEnuff,5
HelpIsOnTheWay,5
There'stheGirl,4
LosingYou,2
AlreadyGone,5
SecretLove,2
There'llNeverBe,2
Amanda,3
JourneyToTheCenterOfTheMind,1
DumDum,3
Judy,2
It'sRainingMen,1
YearsAgo,2
ILove,3
GoodVibrations,4
SwingTalkin'Guy,3
SeasonsOfTheHeart,1
WillTheWolfSurvive,5
Maneater,4
It'sOnlyMakeBelieve,1
OutOfMyMind,3
SoulAndInspiration,1
WithYouI'mBornAgain,2
ThisLittleGirl,1
Ifyoulovesomebodysetthemfree,5
TakeMeDown,3
IfNotYou,1
BabyDon'tChangeYourMind,5
Heartbreaker,4
WhereTheStreetsHaveNoNames,0
Let'sworkTogether,5
Venus,3
LaGrange,0
"RightHere,RightNow",3
He'ssoshy,4
CryingTime,2
JustLikeJesseJames,3
LoveComesQuickly,4
WhatHaveIDoneToDeserveThis?,0
"You'reTheFirst,TheLast,MyEverything",2
BeMyGuest,3
"RockandRoll,HoochieKoo",4
KissesOnTheWind,4
WhenWillIBeLoved,1
Ko-KoJoe,3
TheBitchIsBack,3
BornToBeAlive,4
Annie'sSong,1
ThereSheGoes,3
DontYouKnowWhatTheNightCanDo,4
NakedEyes,0
DreamPolice,3
TillTheEndOfTheDay,4
20-75,2
LastDate,3
WhoWillYouRunTo,5
Maniac,4
She'sAWoman,5
LoveTrain,1
Hair,4
BetterThings,2
What'sLoveGotToDoWithIt,4
BlowAway,1
"Abraham,MartinAndJohn",3
IDon'tLoveYouAnymore,0
ThinkOfMe,1
PutYourHandInTheHand,2
EyeInTheSky,4
Ramblin'Rose,2
CountryRoad,5
ICriedATear,3
RockyMountainHigh,1
GiveToLive,1
LastKiss,1
AfterTheLoveHasGone,1
RockAndRollNeverForgets,0
"(You'reSoSquare)Baby,IDon'tCare",5
WomanToWoman,0
SuperFreakPartOne,4
InTheMidnightHour,5
InvisibleTouch,1
SweetMusicMan,2
OldTimeRock&Roll,1
Comin'HomeBaby,4
Pressure,1
JungleBoogie,0
RescueMe,1
"HaveYouSeenYourMother,Baby,StandingInTheShadow?",3
IWantToWalkYouHome,3
SidewalkSurfin',3
EvilWays,3
LetMeGetToKnowYou,1
I'mInLove,2
WakeMeUpBeforeYouGo-Go,0
JustWhenINeededYouMost,3
SleepWalk,1
FloyJoy,0
FleshForFantasy,4
SummertimeBlues,1
WithALittleHelpFromMyFriends,2
HeyStoopid,4
ThemeFromElectricSurfboard,0
LittleOldLadyFromPasadena,2
BurningDownTheHouse,5
AbsolutelyRight,2
GirlImGonnaMissYou,3
HoneyHoney,1
HeavenMustHaveSentYou,1
TooManyRivers,2
TheWayYouDoTheThingsYouDo,5
NightMoves,4
IDon'tWantToSpoilTheParty,2
PeopleGotToBeFree,3
GetUp(IFeelLikeBeingLikeA)SexMachine(Part1),5
OneBadApple,2
ShocktheMonkey,4
OhMeOhMy(I'mAFoolForYouBaby),1
Patches,2
"TarzanBoy(From""TeenageMutantNinjaTurtlesIII"")",1
JustCan'tWait,1
FoggyMountainBreakdown,1
IWantYou,1
WhiteWedding,5
GirlYouKnowItsTrue,4
He'sARebel,2
ThoseLazy-Hazy-CrazyDaysOfSummer,2
Fakinit,0
WhiteChristmas,3
DanceAway,1
GoldenEarring,0
DyerMaker,1
TheTwist,5
JimiHendrix,0
Rock'nMe,5
BongoStomp,1
JohnnyReb,3
MagicMan,4
EightMilesHigh,0
IHadTooMuchToDream,5
HungryEyes,2
SilverThreadsAndGoldenNeedles,5
WalkingInMemphis,1
ThisShouldGoOnForever,3
Reelin'&Rockin',3
DoYouWantToKnowASecret,1
TheHumptyDance,0
SoulDanceNumber3,1
ICan'tStandIt,3
MissYou,5
ILikeTheWay(TheKissingGame),2
LookingForALove,5
IfIWereACarpenter,5
HappyTogether,4
AlongComesAWoman,1
DoesAnybodyReallyKnowWhatTimeItIs,4
BecauseILoveYou,1
KozmicBlues,3
BrassMonkey,0
WhereDoYouWannaGo,5
IDon'tmind,2
SomeLikeItHot,4
ALoveSong,2
LastChild,5
TheGoonies`RGoodEnough,1
SeeSeeRider,3
DialMyHeart,2
SailOnSailor,4
TwoHearts,1
ThroughTheYears,2
LittleBitO'Soul,1
Don'tLeaveMeThisWay,4
TooWeakToFight,5
OnAndOnAndOn,5
Lady(YouBringMeUp),4
BabyDontForgetMyNumber,4
SomethingAboutYou,4
StandingInTheShadowsOfLove,4
GoodMorningStarshine,2
HelloStranger,2
DevilWoman,4
JustAFriend,2
ForOl'TimesSake,2
I'veGotLoveOnMyMind,0
BigYellowTaxi,5
SweetNothin's,5
EveryTimeIThinkOfYou,5
He'sSoFine,2
IDontWantYourLove,5
RidersOnTheStorm,4
TheRose,1
MustOfGotLost,2
If,3
War,5
GuitarMan,3
Simon&Garfunkel,1
BornToBeWild,5
Someone,5
You'vegotaFriend,2
BluebirdsOverTheMountain,2
I'dLoveToChangeTheWorld,4
SaraSmile,4
