HandyMan,1
WhiteWedding,2
TeachYourChildren,2
BadMoonRising,2
ICan'tStandTheRain,0
YoungHeartsRunFree,2
LovingHerWasEasier,2
LittleBitO'Soul,1
YouTookTheWordsRightOutOfMyMouth,1
PaperRoses,0
StandByMe,1
ItKeepsRightOnA-Hurtin',2
RockyMountainHigh,1
MightyGoodLovin',2
(LastNight)IDidn'tGetToSleepAtAll,1
Goin'Back,1
DoesAnybodyReallyKnowWhatTimeItIs,2
MakeMeSmile,2
SheThinksIStillCare,2
KarmaChameleon,0
OhMeOhMy(I'mAFoolForYouBaby),1
AddictedtoLove,2
ILove,2
FunnyGirl,0
SugarShack,2
AftertheLovin',0
Heartbreaker,1
ATrickOfTheNight,1
IsThereSomethingIShouldKnow,1
TaintedLove,2
TheBest,1
"TheAnaheim,Azusa&CucamongaSewingCircle,BookReviewAndTimingAssociation",2
ISawHerStandingThere,2
LoveComesQuickly,1
Chiquitita,2
Getaway,1
UndercoverAngel,2
DoYouLoveMe,1
RockAndRollNeverForgets,2
AskMe,0
RichGirl,0
RollOnDownTheHighway,1
WeTwo,2
SugarMagnolia,2
NoCharge,1
WhoWillYouRunTo,1
Jimmy'sGirl,0
WalkLikeAMan,2
Money,2
ICan'tStandIt,2
OldTimeRock&Roll,1
"HaveYouSeenYourMother,Baby,StandingInTheShadow?",2
WithOrWithoutYou,2
ThatOldBlackMagic,0
"OhMe,OhMy(DreamsInMyArms)",1
IDon'tBlameYouAtAll,2
DoYouWantToKnowASecret,0
RedneckFriend,1
Ko-KoJoe,0
WalkRightBack,1
Iwanttotakeyouhigher,1
SilverThreadsAndGoldenNeedles,2
WalkRightIn,0
Elvira,2
WillTheWolfSurvive,2
PhiladelphiaFreedom,1
UpsideDown,1
Fakinit,2
IDon'tNeedYou,0
NeverKnewLoveLikeThisBefore,0
Boulevard,2
HelloDolly,0
ShocktheMonkey,1
AlongComesAWoman,1
OneNight,2
TheseBootsAreMadeForWalkin',2
IDontWantYourLove,2
MeMyselfAndI,1
TheYearThatClaytonDelaneyDied,2
WeDon'tTalkAnymore,2
DownAndOutInNewYorkCity,2
IAdoreMiAmor,2
NotFadeAway,2
LastDance,0
SpiritsInTheMaterialWorld,1
OnTheWingsOfANightingale,2
TheLook,2
TheAnimals,1
BabyComeBack,1
AllIEverNeedIsYou,0
HoneyHoney,1
MyHometown,2
SilentNight,2
Press,0
ManInTheMirror,2
AlmostbyBeingInLove,1
I'veBeenLovingYouTooLong(ToStopNow),1
ThisHouse,1
"Tonight,Tonight,Tonight",1
GetTogether,1
AnotherRainyDayinNewYorkCity,1
TooManyRivers,0
DonGibson,1
CrystalBluePersuasion,2
CanWeStillBeFriends,1
SaraSmile,1
ThisLittleGirl,1
Tenderness,2
AreYouSureHankDoneItThisWay,2
ElCondorPasa,2
StopThisGame,1
RidersOnTheStorm,1
IWantYou,1
Doyourthing,1
KindOfADrag,0
HotInTheCity,1
GuitarMan,2
HeyBaby,0
WhereOrWhen,1
EverybodyLovesSomebody,1
AfterTheLoveHasGone,0
She'sALady,0
ThinkOfMe,1
SeasonsOfTheHeart,1
TrampledUnderFoot,2
ChainOfFools,1
WalkingInMemphis,1
DiscoInferno,1
War,1
CouldIHaveThisDance,0
Don'tTalkToStrangers,1
ComeTogether,2
Rock'n'RollFantasy,1
WillieNelson,2
TrueColors,2
SouthernCross,2
EbonyEyes,2
CaughtUpInTheRapture,0
OverTheHillsandFarAway,2
AsUsual,0
IfICouldTurnBackTime,0
RhinestoneCowboy,2
NightMoves,1
HereIGoAgain,2
Maniac,1
HardDaysNight,2
Annie'sSong,0
FoolThatIAm,0
AnInnocentMan,1
ForOl'TimesSake,0
HappyJack,1
"Baby,BabyDon'tCry",2
He'ssoshy,1
Easy,2
BlackCars,2
IDon'tmind,0
LookingForALove,2
Jump(forMyLove),1
StandingInTheShadowsOfLove,2
TheBestDiscoInTown,0
WhenIt'sLove,1
LoveCameToMe,1
ItTakesTwo,1
HookedOnAFeeling,1
IfICouldBuildMyWholeWorldAroundYou,2
BetterThings,0
It'sYourThing,2
CaliforniaNights,0
TheLongRun,2
WhenWillIBeLoved,1
SweetLittleRockN'Roll,2
KozmicBlues,2
DaydreamBeliever,0
HelpIsOnTheWay,2
If,2
CityInTheSky,2
DontTreatMeBad,0
IFoundATrueLove,2
HeartinHand,0
ISecondThatEmotion,2
GordonLightfoot,2
TimeIsOnMySide,0
LayDownSally,1
DyerMaker,1
BeatIt,1
ImGoinDown,2
IWantYouBack,0
Perfidia,0
Ain'tTooProudToBeg,2
HowBlueCanYouGet,2
NeedYouTonight,2
CryLikeABaby,2
LivingItDown,0
IslandOfLostSouls,1
SummertimeBlues,1
Sunflower,2
GoodbyeYellowBrickRoad,1
HelloHello,1
RunningOnEmpty,2
That'stheWayIFeelAboutCha,0
DirtyWater,2
BrassMonkey,1
LoveTrain,0
LetTheMusicPlay,1
